Date,Category,1,2,3,4,Prior Year Total,Current Year Total,7,Month,Year
2/1/12,Kernbrennstoffsteuer, 922,"0,3",1 470,"0,5",0,-503,X,2,2012
2/1/12,Branntweinabgaben,2 151,"0,8",2 121,"0,8",456,449," -1,5",2,2012
2/1/12,Kaffeesteuer,1 028,"0,4",1 020,"0,4",178,171," -3,9",2,2012
2/1/12,Luftverkehrsteuer, 905,"0,3", 945,"0,3",59,119,"+101,7",2,2012
2/1/12,Ergänzungszuweisungen an Länder,-12 110,"-4,3",-11 563,"-4,1",0,0,X,2,2012
2/1/12,BNE-Eigenmittel der EU,-18 003,"-6,5",-22 810,"-8,2",-5979,-6268,"+4,8",2,2012
2/1/12,Mehrwertsteuer-Eigenmittel der EU,-1 890,"-0,7",-2 030,"-0,7",-555,-644,"+16,0",2,2012
2/1/12,Zuweisungen an Länder für ÖPNV,-6 980,"-2,5",-7 085,"-2,5",-1163,-1181,"+1,5",2,2012
2/1/12,Zuweisung an die Länder für  Kfz-Steuer und  Lkw-Maut,-8 992,"-3,2",-8 992,"-3,2",-2248,-2248,"+0,0",2,2012
2/1/12,II. Sonstige Einnahmen,30 455,"10,9",30 548,"10,9",2978,2809," -5,7",2,2012
2/1/12,Einnahmen aus wirtschaftlicher Tätigkeit,4 971,"1,8",6 101,"2,2",190,88," -53,7",2,2012
2/1/12,Zinseinnahmen, 483,"0,2", 576,"0,2",32,34,"+6,3",2,2012
2/1/12,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",5 267,"1,9",7 213,"2,6",317,329,"+3,8",2,2012
2/1/12,Einnahmen zusammen,278 520,"100,0",279 737,"100,0",34012,35423,"+4,1",2,2012
3/1/12,I. Steuern,248 066,"89,1",249 689,"90,0",51901,53855,"+3,8",3,2012
3/1/12,Bundesanteile an Gemeinschaftsteuern:,196 908,"70,7",203 249,"73,2",45968,49322,"+7,3",3,2012
3/1/12,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge),93 488,"33,6",98 514,"35,5",20354,23134,"+13,7",3,2012
3/1/12,davon:,0,0,0,0,0,0,0,3,2012
3/1/12,Lohnsteuer,59 475,"21,4",62 178,"22,4",12146,12743,"+4,9",3,2012
3/1/12,veranlagte Einkommensteuer,13 599,"4,9",14 589,"5,3",2871,3595,"+25,2",3,2012
3/1/12,nicht veranlagte Steuer vom Ertrag,9 068,"3,3",8 013,"2,9",2546,2536," -0,4",3,2012
3/1/12,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 529,"1,3",3 670,"1,3",1548,1525," -1,5",3,2012
3/1/12,Körperschaftsteuer,7 817,"2,8",9 620,"3,5",1243,2735,"+120,0",3,2012
3/1/12,Steuern vom Umsatz,101 899,"36,6",103 169,"37,2",25528,26126,"+2,3",3,2012
3/1/12,Gewerbesteuerumlage,1 520,"0,5",1 566,"0,6",86,63," -26,7",3,2012
3/1/12,Energiesteuer,40 036,"14,4",40 150,"14,5",4457,4406," -1,1",3,2012
3/1/12,Tabaksteuer,14 414,"5,2",13 900,"5,0",2893,2305," -20,3",3,2012
3/1/12,Solidaritätszuschlag,12 781,"4,6",13 200,"4,8",3072,3308,"+7,7",3,2012
3/1/12,Versicherungsteuer,10 755,"3,9",10 450,"3,8",4869,5180,"+6,4",3,2012
3/1/12,Stromsteuer,7 247,"2,6",6 820,"2,5",1785,1714," -4,0",3,2012
3/1/12,Kraftfahrzeugsteuer,8 422,"3,0",8 375,"3,0",2349,2328," -0,9",3,2012
3/1/12,Kernbrennstoffsteuer, 922,"0,3",1 470,"0,5",0,-348,X,3,2012
3/1/12,Branntweinabgaben,2 151,"0,8",2 121,"0,8",575,577,"+0,3",3,2012
3/1/12,Kaffeesteuer,1 028,"0,4",1 020,"0,4",248,256,"+3,2",3,2012
3/1/12,Luftverkehrsteuer, 905,"0,3", 945,"0,3",119,187,"+57,1",3,2012
3/1/12,Ergänzungszuweisungen an Länder,-12 110,"-4,3",-11 563,"-4,2",-2996,-2812," -6,1",3,2012
3/1/12,BNE-Eigenmittel der EU,-18 003,"-6,5",-22 810,"-8,2",-6948,-7890,"+13,6",3,2012
3/1/12,Mehrwertsteuer-Eigenmittel der EU,-1 890,"-0,7",-2 030,"-0,7",-646,-805,"+24,6",3,2012
3/1/12,Zuweisungen an Länder für ÖPNV,-6 980,"-2,5",-7 085,"-2,6",-1745,-1771,"+1,5",3,2012
3/1/12,Zuweisung an die Länder für  Kfz-Steuer und  Lkw-Maut,-8 992,"-3,2",-8 992,"-3,2",-2248,-2248,"+0,0",3,2012
3/1/12,II. Sonstige Einnahmen,30 455,"10,9",27 848,"10,0",6541,4758," -27,3",3,2012
3/1/12,Einnahmen aus wirtschaftlicher Tätigkeit,4 971,"1,8",4 244,"1,5",2402,743," -69,1",3,2012
3/1/12,Zinseinnahmen, 483,"0,2", 531,"0,2",63,55," -12,7",3,2012
3/1/12,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",5 267,"1,9",6 713,"2,4",620,527," -15,0",3,2012
3/1/12,Einnahmen zusammen,278 520,"100,0",277 537,"100,0",58442,58613,"+0,3",3,2012
4/1/12,I. Steuern,248 066,"89,1",249 689,"90,0",710856,730931,"+2,9",4,2012
4/1/12,Bundesanteile an Gemeinschaftsteuern:,196 908,"70,7",203 249,"73,2",59949,63654,"+6,2",4,2012
4/1/12,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge),93 488,"33,6",98 514,"35,5",26449,29190,"+10,4",4,2012
4/1/12,davon:,0,0,0,0,0,0,0,4,2012
4/1/12,Lohnsteuer,59 475,"21,4",62 178,"22,4",16989,17904,"+5,4",4,2012
4/1/12,veranlagte Einkommensteuer,13 599,"4,9",14 589,"5,3",3087,3898,"+26,3",4,2012
4/1/12,nicht veranlagte Steuer vom Ertrag,9 068,"3,3",8 013,"2,9",3792,3014,"-20,5",4,2012
4/1/12,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 529,"1,3",3 670,"1,3",1819,1796," 
-1,3
",4,2012
4/1/12,Körperschaftsteuer,7 817,"2,8",9 620,"3,5",762,2577,"+238,2",4,2012
4/1/12,Steuern vom Umsatz,101 899,"36,6",103 169,"37,2",33203,34197,"+3,0",4,2012
4/1/12,Gewerbesteuerumlage,1 520,"0,5",1 566,"0,6",296,267,"-9,8",4,2012
4/1/12,Energiesteuer,40 036,"14,4",40 150,"14,5",7555,7577,"+0,3",4,2012
4/1/12,Tabaksteuer,14 414,"5,2",13 900,"5,0",4062,3525,"-13,2",4,2012
4/1/12,Solidaritätszuschlag,12 781,"4,6",13 200,"4,8",3864,4153,"+7,5",4,2012
4/1/12,Versicherungsteuer,10 755,"3,9",10 450,"3,8",5553,5844,"+5,2",4,2012
4/1/12,Stromsteuer,7 247,"2,6",6 820,"2,5",2437,2286,"-6,2",4,2012
4/1/12,Kraftfahrzeugsteuer,8 422,"3,0",8 375,"3,0",3062,3099,"+1,2",4,2012
4/1/12,Kernbrennstoffsteuer, 922,"0,3",1 470,"0,5",0,171,X,4,2012
4/1/12,Branntweinabgaben,2 151,"0,8",2 121,"0,8",717,726,"+1,3",4,2012
4/1/12,Kaffeesteuer,1 028,"0,4",1 020,"0,4",343,357,"+4,1",4,2012
4/1/12,Luftverkehrsteuer, 905,"0,3", 945,"0,3",191,265,"+38,7",4,2012
4/1/12,Ergänzungszuweisungen an Länder,-12 110,"-4,3",-11 563,"-4,2",-2996,-2812,"-6,1",4,2012
4/1/12,BNE-Eigenmittel der EU,-18 003,"-6,5",-22 810,"-8,2",-7756,-9513,"+22,7",4,2012
4/1/12,Mehrwertsteuer-Eigenmittel der EU,-1 890,"-0,7",-2 030,"-0,7",-721,-966,"+34,0",4,2012
4/1/12,Zuweisungen an Länder für ÖPNV,-6 980,"-2,5",-7 085,"-2,6",-2327,-2362,"+1,5",4,2012
4/1/12,Zuweisung an die Länder für  Kfz-Steuer und  Lkw-Maut,-8 992,"-3,2",-8 992,"-3,2",-2248,-2248,"+0,0",4,2012
4/1/12,II. Sonstige Einnahmen,30 455,"10,9",27 848,"10,0",8291,7443," -10,2",4,2012
4/1/12,Einnahmen aus wirtschaftlicher Tätigkeit,4 971,"1,8",4 244,"1,5",2410,1521,"-36,9",4,2012
4/1/12,Zinseinnahmen, 483,"0,2", 531,"0,2",79,93,"+17,7",4,2012
4/1/12,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",5 267,"1,9",6 713,"2,4",1356,1203,"-11,3",4,2012
4/1/12,Einnahmen zusammen,278 520,"100,0",277 537,"100,0",800147,810374,"+1,5",4,2012
5/1/12,I. Steuern,248 066,"89,1",252 223,"90,0",910898,920576,"+0,7",5,2012
5/1/12,Bundesanteile an Gemeinschaftsteuern:,196 908,"70,7",204 546,"73,0",75950,78645,"+3,5",5,2012
5/1/12,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge),93 488,"33,6",98 887,"35,3",33505,35019,"+4,5",5,2012
5/1/12,davon:,0,0,0,0,0,0,0,5,2012
5/1/12,Lohnsteuer,59 475,"21,4",62 666,"22,4",21483,22523,"+4,8",5,2012
5/1/12,veranlagte Einkommensteuer,13 599,"4,9",14 717,"5,3",3195,3954,"+23,8",5,2012
5/1/12,nicht veranlagte Steuer vom Ertrag,9 068,"3,3",8 825,"3,1",6012,3899," -35,1",5,2012
5/1/12,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 529,"1,3",3 529,"1,3",2047,2028," -0,9",5,2012
5/1/12,Körperschaftsteuer,7 817,"2,8",9 150,"3,3",768,2615,"+240,5",5,2012
5/1/12,Steuern vom Umsatz,101 899,"36,6",104 080,"37,1",41987,43194,"+2,9",5,2012
5/1/12,Gewerbesteuerumlage,1 520,"0,5",1 579,"0,6",457,433," -5,3",5,2012
5/1/12,Energiesteuer,40 036,"14,4",39 950,"14,3",10972,10813," -1,4",5,2012
5/1/12,Tabaksteuer,14 414,"5,2",14 200,"5,1",5167,4692," -9,2",5,2012
5/1/12,Solidaritätszuschlag,12 781,"4,6",13 300,"4,7",4930,5183,"+5,1",5,2012
5/1/12,Versicherungsteuer,10 755,"3,9",11 000,"3,9",6344,6643,"+4,7",5,2012
5/1/12,Stromsteuer,7 247,"2,6",6 920,"2,5",3000,2837," -5,4",5,2012
5/1/12,Kraftfahrzeugsteuer,8 422,"3,0",8 400,"3,0",3857,3898,"+1,1",5,2012
5/1/12,Kernbrennstoffsteuer, 922,"0,3",1 470,"0,5",0,319,X,5,2012
5/1/12,Branntweinabgaben,2 151,"0,8",2 121,"0,8",887,903,"+1,8",5,2012
5/1/12,Kaffeesteuer,1 028,"0,4",1 040,"0,4",432,435,"+0,7",5,2012
5/1/12,Luftverkehrsteuer, 905,"0,3", 960,"0,3",267,338,"+26,6",5,2012
5/1/12,Ergänzungszuweisungen an Länder,-12 110,"-4,3",-11 283,"-4,0",-2996,-2812," -6,1",5,2012
5/1/12,BNE-Eigenmittel der EU,-18 003,"-6,5",-22 760,"-8,1",-8887,-10973,"+23,5",5,2012
5/1/12,Mehrwertsteuer-Eigenmittel der EU,-1 890,"-0,7",-2 030,"-0,7",-826,-1111,"+34,5",5,2012
5/1/12,Zuweisungen an Länder für ÖPNV,-6 980,"-2,5",-7 085,"-2,5",-2908,-2952,"+1,5",5,2012
5/1/12,Zuweisung an die Länder für  Kfz-Steuer und  Lkw-Maut,-8 992,"-3,2",-8 992,"-3,2",-4496,-4496,"+0,0",5,2012
5/1/12,II. Sonstige Einnahmen,30 455,"10,9",28 014,"10,0",10457,9115," -12,8",5,2012
5/1/12,Einnahmen aus wirtschaftlicher Tätigkeit,4 971,"1,8",4 244,"1,5",3373,2058," -39,0",5,2012
5/1/12,Zinseinnahmen, 483,"0,2", 519,"0,2",95,98,"+3,2",5,2012
5/1/12,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",5 267,"1,9",6 713,"2,4",1411,1259," -10,8",5,2012
5/1/12,Einnahmen zusammen,278 520,"100,0",280 237,"100,0",1020355,1010691," -0,6",5,2012
6/1/12,I. Steuern,248 066,"89,1",252 223,"90,0",116269,119123,"+2,5",6,2012
6/1/12,Bundesanteile an Gemeinschaftsteuern:,196 908,"70,7",204 546,"73,0",96591,100514,"+4,1",6,2012
6/1/12,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge),93 488,"33,6",98 887,"35,3",45746,49066,"+7,3",6,2012
6/1/12,davon:,0,0,0,0,0,0,0,6,2012
6/1/12,Lohnsteuer,59 475,"21,4",62 666,"22,4",26657,28078,"+5,3",6,2012
6/1/12,veranlagte Einkommensteuer,13 599,"4,9",14 717,"5,3",6852,7848,"+14,5",6,2012
6/1/12,nicht veranlagte Steuer vom Ertrag,9 068,"3,3",8 825,"3,1",6685,5729," -14,3",6,2012
6/1/12,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 529,"1,3",3 529,"1,3",2203,2177," -1,2",6,2012
6/1/12,Körperschaftsteuer,7 817,"2,8",9 150,"3,3",3350,5233,"+56,2",6,2012
6/1/12,Steuern vom Umsatz,101 899,"36,6",104 080,"37,1",50387,51015,"+1,2",6,2012
6/1/12,Gewerbesteuerumlage,1 520,"0,5",1 579,"0,6",458,433," -5,5",6,2012
6/1/12,Energiesteuer,40 036,"14,4",39 950,"14,3",14459,14113," -2,4",6,2012
6/1/12,Tabaksteuer,14 414,"5,2",14 200,"5,1",6193,5855," -5,5",6,2012
6/1/12,Solidaritätszuschlag,12 781,"4,6",13 300,"4,7",6522,6952,"+6,6",6,2012
6/1/12,Versicherungsteuer,10 755,"3,9",11 000,"3,9",6886,7192,"+4,4",6,2012
6/1/12,Stromsteuer,7 247,"2,6",6 920,"2,5",3744,3680," -1,7",6,2012
6/1/12,Kraftfahrzeugsteuer,8 422,"3,0",8 400,"3,0",4564,4585,"+0,5",6,2012
6/1/12,Kernbrennstoffsteuer, 922,"0,3",1 470,"0,5",0,663,X,6,2012
6/1/12,Branntweinabgaben,2 151,"0,8",2 121,"0,8",1057,1067,"+0,9",6,2012
6/1/12,Kaffeesteuer,1 028,"0,4",1 040,"0,4",521,523,"+0,4",6,2012
6/1/12,Luftverkehrsteuer, 905,"0,3", 960,"0,3",348,421,"+21,0",6,2012
6/1/12,Ergänzungszuweisungen an Länder,-12 110,"-4,3",-11 283,"-4,0",-6104,-5671," -7,1",6,2012
6/1/12,BNE-Eigenmittel der EU,-18 003,"-6,5",-22 760,"-8,1",-9856,-11784,"+19,6",6,2012
6/1/12,Mehrwertsteuer-Eigenmittel der EU,-1 890,"-0,7",-2 030,"-0,7",-916,-1191,"+30,0",6,2012
6/1/12,Zuweisungen an Länder für ÖPNV,-6 980,"-2,5",-7 085,"-2,5",-3490,-3542,"+1,5",6,2012
6/1/12,Zuweisung an die Länder für  Kfz-Steuer und Lkw-Maut,-8 992,"-3,2",-8 992,"-3,2",-4496,-4496,"+0,0",6,2012
6/1/12,II. Sonstige Einnahmen,30 455,"10,9",28 014,"10,0",11710,10617," -9,3",6,2012
6/1/12,Einnahmen aus wirtschaftlicher Tätigkeit,4 971,"1,8",4 244,"1,5",3602,2518," -30,1",6,2012
6/1/12,Zinseinnahmen, 483,"0,2", 519,"0,2",125,107," -14,4",6,2012
6/1/12,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",5 267,"1,9",6 713,"2,4",1276,1351,"+5,9",6,2012
6/1/12,Einnahmen zusammen,278 520,"100,0",280 237,"100,0",127980,129741,"+1,4",6,2012
7/1/12,I. Steuern,248 066,"89,1",252 223,"90,0",135977,140815,"+3,6",7,2012
7/1/12,Bundesanteile an Gemeinschaftsteuern:,196 908,"70,7",204 546,"73,0",110415,115772,"+4,9",7,2012
7/1/12,Einkommen- und Körperschaftsteuer(einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge),93 488,"33,6",98 887,"35,3",51506,56457,"+9,6",7,2012
7/1/12,davon:,0,0,0,0,0,0,0,7,2012
7/1/12,Lohnsteuer,59 475,"21,4",62 666,"22,4",31945,33808,"+5,8",7,2012
7/1/12,veranlagte Einkommensteuer,13 599,"4,9",14 717,"5,3",6534,7641,"+16,9",7,2012
7/1/12,nicht veranlagte Steuer vom Ertrag,9 068,"3,3",8 825,"3,1",7309,7241," -0,9",7,2012
7/1/12,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 529,"1,3",3 529,"1,3",2474,2438," -1,5",7,2012
7/1/12,Körperschaftsteuer,7 817,"2,8",9 150,"3,3",3244,5328,"+64,2",7,2012
7/1/12,Steuern vom Umsatz,101 899,"36,6",104 080,"37,1",58232,58638,"+0,7",7,2012
7/1/12,Gewerbesteuerumlage,1 520,"0,5",1 579,"0,6",677,678,"+0,1",7,2012
7/1/12,Energiesteuer,40 036,"14,4",39 950,"14,3",18027,17403," -3,5",7,2012
7/1/12,Tabaksteuer,14 414,"5,2",14 200,"5,1",7235,7079," -2,2",7,2012
7/1/12,Solidaritätszuschlag,12 781,"4,6",13 300,"4,7",7329,7840,"+7,0",7,2012
7/1/12,Versicherungsteuer,10 755,"3,9",11 000,"3,9",7437,7756,"+4,3",7,2012
7/1/12,Stromsteuer,7 247,"2,6",6 920,"2,5",4351,4161," -4,4",7,2012
7/1/12,Kraftfahrzeugsteuer,8 422,"3,0",8 400,"3,0",5227,5332,"+2,0",7,2012
7/1/12,Kernbrennstoffsteuer, 922,"0,3",1 470,"0,5",451,997,"+121,1",7,2012
7/1/12,Branntweinabgaben,2 151,"0,8",2 121,"0,8",1220,1245,"+2,0",7,2012
7/1/12,Kaffeesteuer,1 028,"0,4",1 040,"0,4",600,605,"+0,8",7,2012
7/1/12,Luftverkehrsteuer, 905,"0,3", 960,"0,3",434,506,"+16,6",7,2012
7/1/12,Ergänzungszuweisungen an Länder,-12 110,"-4,3",-11 283,"-4,0",-6104,-5671," -7,1",7,2012
7/1/12,BNE-Eigenmittel der EU,-18 003,"-6,5",-22 760,"-8,1",-11311,-12595,"+11,4",7,2012
7/1/12,Mehrwertsteuer-Eigenmittel der EU,-1 890,"-0,7",-2 030,"-0,7",-1051,-1272,"+21,0",7,2012
7/1/12,Zuweisungen an Länder für ÖPNV,-6 980,"-2,5",-7 085,"-2,5",-4072,-4133,"+1,5",7,2012
7/1/12,Zuweisung an die Länder für  Kfz-Steuer und  Lkw-Maut,-8 992,"-3,2",-8 992,"-3,2",-4496,-4496,"+0,0",7,2012
7/1/12,II. Sonstige Einnahmen,30 455,"10,9",28 014,"10,0",14558,13142," -9,7",7,2012
7/1/12,Einnahmen aus wirtschaftlicher Tätigkeit,4 971,"1,8",4 244,"1,5",3614,3038," -15,9",7,2012
7/1/12,Zinseinnahmen, 483,"0,2", 519,"0,2",256,144," -43,8",7,2012
7/1/12,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",5 267,"1,9",6 713,"2,4",2801,1984," -29,2",7,2012
7/1/12,Einnahmen zusammen,278 520,"100,0",280 237,"100,0",1500535,1530957,"+2,3",7,2012
8/1/12,I. Steuern,248 066,"89,1",252 223,"90,0",153323,160108,"+4,4",8,2012
8/1/12,Bundesanteile an Gemeinschaftsteuern:,196 908,"70,7",204 546,"73,0",123846,131202,"+5,9",8,2012
8/1/12,Einkommen- und Körperschaftsteuer(einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge),93 488,"33,6",98 887,"35,3",56136,62818,"+11,9",8,2012
8/1/12,davon:,0,0,0,0,0,0,0,8,2012
8/1/12,Lohnsteuer,59 475,"21,4",62 666,"22,4",36458,38877,"+6,6",8,2012
8/1/12,veranlagte Einkommensteuer,13 599,"4,9",14 717,"5,3",6233,7514,"+20,6",8,2012
8/1/12,nicht veranlagte Steuer vom Ertrag,9 068,"3,3",8 825,"3,1",7498,8196,"+9,3",8,2012
8/1/12,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 529,"1,3",3 529,"1,3",2756,2745,"-0,4",8,2012
8/1/12,Körperschaftsteuer,7 817,"2,8",9 150,"3,3",3191,5486,"+71,9",8,2012
8/1/12,Steuern vom Umsatz,101 899,"36,6",104 080,"37,1",66869,67540,"+1,0",8,2012
8/1/12,Gewerbesteuerumlage,1 520,"0,5",1 579,"0,6",841,844,"+0,4",8,2012
8/1/12,Energiesteuer,40 036,"14,4",39 950,"14,3",21208,20696,"-2,4",8,2012
8/1/12,Tabaksteuer,14 414,"5,2",14 200,"5,1",8430,8368,"-0,7",8,2012
8/1/12,Solidaritätszuschlag,12 781,"4,6",13 300,"4,7",8014,8696,"+8,5",8,2012
8/1/12,Versicherungsteuer,10 755,"3,9",11 000,"3,9",8524,8894,"+4,3",8,2012
8/1/12,Stromsteuer,7 247,"2,6",6 920,"2,5",4932,4673,"-5,3",8,2012
8/1/12,Kraftfahrzeugsteuer,8 422,"3,0",8 400,"3,0",5913,6002,"+1,5",8,2012
8/1/12,Kernbrennstoffsteuer, 922,"0,3",1 470,"0,5",550,1122,"+104,0",8,2012
8/1/12,Branntweinabgaben,2 151,"0,8",2 121,"0,8",1394,1406,"+0,9",8,2012
8/1/12,Kaffeesteuer,1 028,"0,4",1 040,"0,4",679,685,"+0,9",8,2012
8/1/12,Luftverkehrsteuer, 905,"0,3", 960,"0,3",530,601,"+13,4",8,2012
8/1/12,Ergänzungszuweisungen an Länder,-12 110,"-4,3",-11 283,"-4,0",-6104,-5671,"-7,1",8,2012
8/1/12,BNE-Eigenmittel der EU,-18 003,"-6,5",-22 760,"-8,1",-12311,-13989,"+13,6",8,2012
8/1/12,Mehrwertsteuer-Eigenmittel der EU,-1 890,"-0,7",-2 030,"-0,7",-1201,-1432,"+19,2",8,2012
8/1/12,Zuweisungen an Länder für ÖPNV,-6 980,"-2,5",-7 085,"-2,5",-4653,-4723,"+1,5",8,2012
8/1/12,Zuweisung an die Länder für  Kfz-Steuer und  Lkw-Maut,-8 992,"-3,2",-8 992,"-3,2",-6744,-6744,"+0,0",8,2012
8/1/12,II. Sonstige Einnahmen,30 455,"10,9",28 014,"10,0",16588,15010," -9,5",8,2012
8/1/12,Einnahmen aus wirtschaftlicher Tätigkeit,4 971,"1,8",4 244,"1,5",3655,3064,"-16,2",8,2012
8/1/12,Zinseinnahmen, 483,"0,2", 519,"0,2",301,202,"-32,9",8,2012
8/1/12,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",5 267,"1,9",6 713,"2,4",3075,2074,"-32,6",8,2012
8/1/12,Einnahmen zusammen,278 520,"100,0",280 237,"100,0",169910,175118,"+3,1",8,2012
9/1/12,I. Steuern,248 066,"89,1",252 223,"90,1",1740895,1820671,"+4,4",9,2012
9/1/12,Bundesanteile an Gemeinschaftsteuern:,196 908,"70,7",204 546,"73,0",142466,150685,"+5,8",9,2012
9/1/12,Einkommen- und Körperschaftsteuer(einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge),93 488,"33,6",98 887,"35,3",66336,73375,"+10,6",9,2012
9/1/12,davon:,0,0,0,0,0,0,0,9,2012
9/1/12,Lohnsteuer,59 475,"21,4",62 666,"22,4",40887,43624,"+6,7",9,2012
9/1/12,veranlagte Einkommensteuer,13 599,"4,9",14 717,"5,3",9874,11622,"+17,7",9,2012
9/1/12,nicht veranlagte Steuer vom Ertrag,9 068,"3,3",8 825,"3,2",7852,8713,"+11,0",9,2012
9/1/12,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 529,"1,3",3 529,"1,3",2858,2917,"+2,1",9,2012
9/1/12,Körperschaftsteuer,7 817,"2,8",9 150,"3,3",4864,6499,"+33,6",9,2012
9/1/12,Steuern vom Umsatz,101 899,"36,6",104 080,"37,2",75289,76466,"+1,6",9,2012
9/1/12,Gewerbesteuerumlage,1 520,"0,5",1 579,"0,6",841,844,"+0,4",9,2012
9/1/12,Energiesteuer,40 036,"14,4",39 950,"14,3",24517,24127," -1,6",9,2012
9/1/12,Tabaksteuer,14 414,"5,2",14 200,"5,1",9611,9465," -1,5",9,2012
9/1/12,Solidaritätszuschlag,12 781,"4,6",13 300,"4,7",9401,10135,"+7,8",9,2012
9/1/12,Versicherungsteuer,10 755,"3,9",11 000,"3,9",9032,9353,"+3,6",9,2012
9/1/12,Stromsteuer,7 247,"2,6",6 920,"2,5",5508,5247," -4,7",9,2012
9/1/12,Kraftfahrzeugsteuer,8 422,"3,0",8 400,"3,0",6570,6590,"+0,3",9,2012
9/1/12,Kernbrennstoffsteuer, 922,"0,3",1 470,"0,5",875,1425,"+62,9",9,2012
9/1/12,Branntweinabgaben,2 151,"0,8",2 121,"0,8",1598,1574," -1,5",9,2012
9/1/12,Kaffeesteuer,1 028,"0,4",1 040,"0,4",759,769,"+1,3",9,2012
9/1/12,Luftverkehrsteuer, 905,"0,3", 960,"0,3",622,671,"+7,9",9,2012
9/1/12,Ergänzungszuweisungen an Länder,-12 110,"-4,3",-11 283,"-4,0",-9240,-8495," -8,1",9,2012
9/1/12,BNE-Eigenmittel der EU,-18 003,"-6,5",-22 760,"-8,1",-13850,-15586,"+12,5",9,2012
9/1/12,Mehrwertsteuer-Eigenmittel der EU,-1 890,"-0,7",-2 030,"-0,7",-1351,-1593,"+17,9",9,2012
9/1/12,Zuweisungen an Länder für ÖPNV,-6 980,"-2,5",-7 085,"-2,5",-5235,-5313,"+1,5",9,2012
9/1/12,Zuweisung an die Länder für Kfz-Steuer und Lkw-Maut,-8 992,"-3,2",-8 992,"-3,2",-6744,-6744,"+0,0",9,2012
9/1/12,II. Sonstige Einnahmen,30 455,"10,9",27 814,"9,9",18012,16517," -8,3",9,2012
9/1/12,Einnahmen aus wirtschaftlicher Tätigkeit,4 971,"1,8",4 244,"1,5",3669,3096," -15,6",9,2012
9/1/12,Zinseinnahmen, 483,"0,2", 319,"0,1",386,219," -43,3",9,2012
9/1/12,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",5 267,"1,9",6 713,"2,4",3147,2349," -25,4",9,2012
9/1/12,Einnahmen zusammen,278 520,"100,0",280 037,"100,0",192906,199188,"+3,3",9,2012
10/1/12,I. Steuern,248 066,"89,1",256 156,"90,5",1930453,2010727,"+4,3",10,2012
10/1/12,Bundesanteile an Gemeinschaftsteuern:,196 908,"70,7",206 801,"73,0",155682,163881,"+5,3",10,2012
10/1/12,Einkommen- und Körperschaftsteuer(einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge),93 488,"33,6",101 592,"35,9",70714,78109,"+10,5",10,2012
10/1/12,davon:,0,0,0,0,0,0,0,10,2012
10/1/12,Lohnsteuer,59 475,"21,4",63 261,"22,3",45400,48421,"+6,7",10,2012
10/1/12,veranlagte Einkommensteuer,13 599,"4,9",15 609,"5,5",9666,11540,"+19,4",10,2012
10/1/12,nicht veranlagte Steuer vom Ertrag,9 068,"3,3",9 910,"3,5",8032,9096,"+13,2",10,2012
10/1/12,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 529,"1,3",3 597,"1,3",3057,3133,"+2,5",10,2012
10/1/12,Körperschaftsteuer,7 817,"2,8",9 215,"3,3",4559,5918,"+29,8",10,2012
10/1/12,Steuern vom Umsatz,101 899,"36,6",103 626,"36,6",83927,84710,"+0,9",10,2012
10/1/12,Gewerbesteuerumlage,1 520,"0,5",1 583,"0,6",1041,1062,"+2,0",10,2012
10/1/12,Energiesteuer,40 036,"14,4",39 900,"14,1",28104,27667," -1,6",10,2012
10/1/12,Tabaksteuer,14 414,"5,2",14 330,"5,1",11015,10897," -1,1",10,2012
10/1/12,Solidaritätszuschlag,12 781,"4,6",13 550,"4,8",10070,10851,"+7,8",10,2012
10/1/12,Versicherungsteuer,10 755,"3,9",11 100,"3,9",9549,9875,"+3,4",10,2012
10/1/12,Stromsteuer,7 247,"2,6",6 920,"2,4",6120,5837," -4,6",10,2012
